id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer
casimedicos_324_55,CasiMedicos,train,,"CRITICAL, PALLIATIVE AND EMERGENCY CARE","Caso clinico: Una paciente de 70 años ingresa en UCl tras sufrir IAM anterior tratado mediante angioplastia coronaria y colocación de stent en la arteria descendente anterior. 4 días después presenta bruscamente hipotensión que obliga a aporte vigoroso de volumen, inicio de drogas vasoactivas, intubación orotraqueal y conexión a la ventilación mecánica. A la exploración física destaca un soplo no presente previamente. Ante la sospecha de complicación mecánica del infarto, se realiza ecocardiografia transtorácica que muestra derrame pericárdico. CORRECT ANSWER: 3",En caso de rotura de pared libre no hay frémito palpable.,"La mortalidad no es tan baja, el salto oximétrico se da en el caso de rotura del septum, al igual que el frémito (de ahí que la respuesta correcta sea la 3) y las complicaciones se pueden presentar hasta en la primera semana.",,"{'1': 'La mortalidad con tratamiento médico es del 20%.', '2': 'En caso de rotura de pared libre hay saltooximétrico en el ventrículo derecho en el cateterismo de Swan-Ganz.', '3': 'En caso de rotura de pared libre no hay frémito palpable.', '4': 'Las complicaciones mecánicas suelen aparecer en el primer día postinfarto.', '5': 'nan'}",3
casimedicos_240_150,CasiMedicos,train,,NEUROLOGY,"Caso clinico: Hombre de 76 años de edad que consulta por deterioro cognitivo, lentitud y torpeza de movimientos, de ocho meses de evolución. La familia refiere que el paciente presentaba alucinaciones visuales, por lo que su médico de Atención Primaria pautó dosis bajas de risperidona, con un importante empeoramiento del estado motor. A la vista de estos datos, ¿cuál es el diagnóstico más probable?",Demencia por cuerpos de Lewy.,"La respuesta correcta es la 2 ya que presenta el caso con los síntomas típicos de la demencia por cuerpos de Lewy, siendo el síntoma guía las alucinaciones visuales. También se mencionan deterioro cognitivo progresivo, signos motores parkinsonianos (se deduce de la torpeza de movimientos) y la hipersensibilidad a los neurolépticos incluso en pequeñas dosis.",,"{'1': 'Enfermedad de Alzheimer.', '2': 'Demencia por cuerpos de Lewy.', '3': 'Demencia frontotemporal.', '4': 'Demencia vascular.', '5': 'Enfermedad de Creutzfeldt-Jakob esporádica.'}",2
casimedicos_68_123,CasiMedicos,train,,"ANESTHESIOLOGY, CRITICAL CARE AND EMERGENCY MEDICINE","Caso clinico: Un hombre de 64 años de edad con antecedentes de HTA y cardiopatía isquémica acude a Urgencias por aparición de dolor torácico opresivo mientras veía la televisión. En la consulta de clasificación (triage) de Urgencias, se detectan cifras de T. art de 155/95 mmHg y una saturación capilar de O2 de 95% ¿Cuál es la conducta más correcta de las que a continuación se citan?",Le haremos un ECG en menos de 10 minutos.,"Si el ECG tiene cambios isquémicos, evidentemente, le atenderemos en el box de emergencia y avisaremos al cardiólogo. Si no, se le tratará como si fuera una angina y se observará, seriando enzimas y con tratamiento en el área de observación.",,"{'1': 'Indicarle que vaya a la sala de espera.', '2': 'Este paciente debe ser atendido en el box de emergencia vital (cuarto de shock).', '3': 'Avisaremos al cardiólogo de guardia para la valoración del paciente.', '4': 'Desde la consulta de Triage se le remitirá a la Unidad coronaria.', '5': 'Le haremos un ECG en menos de 10 minutos.'}",5
casimedicos_206_125,CasiMedicos,train,,UROLOGY,"Ante un hombre de 49 años, asintomático, con el antecedente familiar de padre fallecido por cáncer de próstata, que en un control rutinario de empresa se identifica un PSA (Antígeno Prostático Específico) de 5,9 ng/ml, con un cociente de PSA libre/PSA total del 11% y que en un tacto rectal se aprecia aumento de consistencia en el lóbulo derecho prostático, ¿cuál es la siguiente indicación clínica?",Plantear al paciente la realización de una ecografía transrectal y biopsia prostática.,"El paciente tiene PSA >4 y tacto con aumento de consistencia, lo que implica la necesidad de una biopsia guiada por ecografía transrectal, para diagnosticar si se trata de una Hiperplasia Benigna de Próstata o Cáncer de próstata.",,"{'1': 'Plantear al paciente la realización de una ecografía transrectal y biopsia prostática.', '2': 'Realizar un TAC abdominopélvico.', '3': 'Iniciar tratamiento con Inhibidores de la 5 alfa Reductasa para reducir a la mitad los niveles del PSA.', '4': 'Iniciar tratamiento combinado de análogos de la LHRH y antiandrógenos.', '5': 'Realizar una gammagrafía ósea.'}",1
casimedicos_570_153,CasiMedicos,train,,NEPHROLOGY,"Caso clinico: Varón de 19 años sin antecedentes de interés que acude a urgencias porque después de una infección respiratoria presenta astenia, malestar general, oliguria y cefalea. Exploración física: TA 210/120 mmHg, fondo de ojo con retinopatía hipertensiva grado III. Analítica: Hb 7,4 g/dl, plaquetas 85.000/mm3, 2-3 esquistocitos en la extensión de sangre periférica, LDH 950 UI/ml, creatinina sérica 8,75 mg/dl. Sistemático de orina: proteinuria 300 mg/dl, sedimento 15 hematíes por campo. Niveles de ADAMTS-13 normales. Ante estos hallazgos ¿cuál sería su principal sospecha diagnóstica?:",Síndrome hemolítico urémico atípico.,"El paciente presenta una microangiopatía trombótica (MAT) con fracaso renal agudo. Esto orienta hacia SHU, PTT, MAT inducida por fármacos, o MAT mediada por complemento, coagulación o metabolismo. Los niveles normales de ADAMTS-13 descartan la PTT (opción 1 incorrecta). La ausencia de clínica gastrointestinal descarta el SHU típico por toxina Shiga (opción 4 incorrecta). Las infecciones por neumococo también pueden causar SHU, aunque es raro y más en adultos. El antecedente de infección respiratoria (no especificada, podría ser una neumonía neumocócica) junto con la ausencia de datos de CID (no mencionan hemorragias ni pruebas de coagulación alteradas) me hace pensar en un SHU atípico (opción 2 correcta).",,"{'1': 'Púrpura trombótica trombocitopénica.', '2': 'Síndrome hemolítico urémico atípico.', '3': 'Coagulación intravascular diseminada.', '4': 'Síndrome hemolítico urémico típico.', '5': 'nan'}",2
casimedicos_506_87,CasiMedicos,train,,PSYCHIATRY,Caso clinico: Ante un trastorno obsesivo-compulsivo (TOC) de inicio súbito en un niño de 9 años que además presenta tics y corea como manifestaciones neurológicas se debería descartar una infección por: Hay numerosa bibliografía al respecto.,"Estreptococo beta-hemolítico, grupo A.",No dejan de asombrarnos los extraños caminos de la biología y que el axioma “la más larga es la correcta” se cumpla en este caso.,,"{'1': 'Estreptococo viridans.', '2': 'Estreptococo alfa-hemolítico.', '3': 'Estreptococo beta-hemolítico, grupo A.', '4': 'Enterococo.', '5': 'nan'}",3
casimedicos_161_118,CasiMedicos,train,,NEPHROLOGY,"Caso clinico: Una enferma de 60 años diagnosticada de broncopatía crónica, diabetes mellitus, hipertensión arterial y tratada desde hace 4 meses con Omeprazol, Metformina, Salbutamol, Bromuro de Ipratropio y Enalapril 20 mg + Hidroclorotiazida 25 mg acude a su consulta por cansancio, disminución del apetito, con ligera disnea y tos ocasional, deposiciones variables, a veces blandas y sin síntomas urinarios. Unos análisis muestran leucocitos 10.000/mm³, Hto 35%, VCM 80, Glucosa 150 mg/dl, Urea 80 mg/dl, Creatinina 1,6 mg/dl, Sodio 133 mEq/l y Potasio 2,9 mEq/l. ¿Cuál es la causa más probable de la hipopotasemia?",Antihipertensivo.,"La respuesta correcta es: 4. Antihipertensivo. En particular la hidroclorotiazida, como tiazida, es el principal responsable de la hipopotasemia de este paciente.",,"{'1': 'Insuficiencia renal.', '2': 'Hiponatremia.', '3': 'Déficit de aporte de potasio.', '4': 'Antihipertensivo.', '5': 'Metformina.'}",4
casimedicos_18_138,CasiMedicos,train,,DERMATOLOGY,"Caso clinico: Si un paciente refiere tener desde hace meses aumento del tamaño de la lengua, sin otras alteraciones de la misma provocando que se muerda constantemente, en qué enfermedad pensaría de las siguientes: Pregunta compartida con ORL.",Amiloidosis.,"La Amiloidosis es un depósito localizado o sistémico de proteínas fibrilares. Puede ser primaria o secundaria. Los órganos más frecuentemente afectados, son los riñones y el corazón. En ocasiones aparecen depósitos de amiloide en la lengua que pueden producir macroglosia.",,"{'1': 'Parálisis del hipogloso.', '2': 'Hipertiroidismo.', '3': 'Mastocitosis.', '4': 'Amiloidosis.', '5': 'Granuloma facial.'}",4
casimedicos_250_78,CasiMedicos,train,,DIGESTIVE SYSTEM,"Caso clinico: A un hombre de 55 años, padre de un hijo celiaco, con anemia ferropénica y aumento reciente del ritmo deposicional, se le ha realizado una determinación de los alelos HLA-DQ2 y HLA-DQ8 que ha resultado negativa. ¿Qué estudio diagnóstico es el más apropiado en este caso?",Colonoscopia.,"Varón de edad media con anemia ferropénica y aumento del número de deposiciones, ¡¡hay que hacer una colonoscopia para descartar un cáncer colorrectal!! Si el HLA es negativo es muy poco probable que se trate de una celiaquía (elevado valor predictivo negativo).",,"{'1': 'Determinación de anticuerpos antitransglutaminasa IgA.', '2': 'Endoscopia digestiva alta con toma de biopsias duodenales.', '3': 'Test de D-xilosa.', '4': 'Evaluar la respuesta a dieta sin gluten.', '5': 'Colonoscopia.'}",5
casimedicos_5_44,CasiMedicos,train,,DIGESTIVE,"Caso clinico: Un hombre de 66 años de edad, refiere pirosis diaria desde la juventud que trata con alcalinos. Se le practica una endoscopia digestiva alta que muestra esofagitis erosiva leve y la unión escamosa columnar desplazada aproximadamente 7 cm. Respecto a la porción más proximal de los pliegues gástricos. Las biopsias del esófago distal revelan que el epitelio escamoso normal ha sido reemplazado por epitelio columnar de tipo intestinal con displasia de bajo grado ¿Cuál es la opción más apropiada para el manejo de este paciente?",Endoscopias de vigilancia periódicas y tratamiento indefinido con IBP.,"Este paciente presenta un esófago de Barrett con displasia de bajo grado. No me gusta la pregunta, ya que al no estar con inhibición de producción ácida la displasia puede estar condicionada por la inflamación y no ser real. De todas formas, el esófago de Barrett debe seguir vigilancia endoscópica y tratamiento con IBP de por vida o cirugía antirreflujo para evitar evolución. La respuesta correcta es la 4.",,"{'1': 'Dado que la esofagitis es leve y la displasia de bajo grado, se aconseja continuar tratamiento con alcalinos.', '2': 'Tratamiento indefinido con dosis altas de IBP ya que se ha demostrado que así se evita la progresión del esófago de Barrett a adenocarcinoma haciendo innecesaria la vigilancia endoscópica.', '3': 'Endoscopias de vigilancia periódicas y tratamiento con IBP durante menos de 12 semanas ya que tratamientos prolongados se asocian a un alto riesgo de desarrollo de gastrinoma.', '4': 'Endoscopias de vigilancia periódicas y tratamiento indefinido con IBP.', '5': 'Esofaguectomía.'}",4
casimedicos_359_91,CasiMedicos,train,,HEMATOLOGY,"Caso clinico: La determinación en una mujer de 70 años de hematocrito 32%, Hb 9,6 g/dL, VCM 85 fL (70-99), Fe 25 ug/dL (37-145) y ferritina 350 ng/mL (15-150), es más sugestivo de: Clasico ejemplo supongo, y se ve en clínica a mansalva.",Polimialgia reumática.,"Polimialgia reumática. Mujer mayor con anemia normocitica y patrón ferrocinetico claro de trastorno crónico (hiposideremia pero hiperferritinemia). La única que cuadra, y de lujo, es la 3; solo les faltaba darnos una VSG alta. La 1: si es pérdida reciente, el VCM podría mantenerse normal, pero la ferritina debería afectarse, y desde luego no estar elevada. La 2: lo mismo. Si es por malabsorción de Fe, la ferritina debería ser baja. Y si fuera por malabsorción de B12, el VCM nos lo pondrían claramente mas alto. La 4: 70 tacos y VCM normal. Esta sobra.",,"{'1': 'Perdida de sangre reciente por aparato digestivo.', '2': 'Malabsorcion intestinal.', '3': 'Polimialgia reumática.', '4': 'Talasemia minor.', '5': 'nan'}",3
casimedicos_108_219,CasiMedicos,train,,GENETICS AND IMMUNOLOGY,"Caso clinico: Un hombre presenta una deleción parcial en el gen de la distrofina (cromosoma Xp21) que le ocasiona la semiología propia de la distrofia muscular de Becker. Acude a la consulta de genética con su esposa, para valorar los riesgos de transmisión de la enfermedad. ¿Qué información correcta será proporcionada en el transcurso del consejo genético?","Sus hijos varones no heredarán la enfermedad, pero todas sus futuras hijas serán portadoras y pueden transmitir la mutación al 50%.","Es el hombre quien presenta la enfermedad, que nos dicen que está ligada al cromosoma X, por lo que sólo quedan dos opciones: 2 y 3. La 2 no es porque los varones recibirán el cromosoma Y del padre y el X de la madre, que está sana, por lo que las hijas podrán portar la enfermedad (Opción correcta la 3).",,"{'1': 'Según la herencia autosómica dominante, al mitad de sus hijos heredarán la enfermedad y sin distinción de sexos.', '2': 'Sus hijas no heredarán la enfermedad, pero todos sus futuros hijos varones serán portadores y pueden transmitir la mutación al 50%.', '3': 'Sus hijos varones no heredarán la enfermedad, pero todas sus futuras hijas serán portadoras y pueden transmitir la mutación al 50%.', '4': 'No hay riesgo: la herencia de la enfermedad es del tipo mitocondrial, nunca transmitida por los varones.', '5': 'Según la herencia autosómica recesiva, un 25% de sus hijos manifestarán la enfermedad en la infancia, sin distinción de sexos.'}",3
