id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer,year,correct_option
casimedicos_116,CasiMedicos,test,,hematologia,"Haurdun geratu nahi duen 25 urteko emakumea, balizko haurdunaldian zer tratamendu egin behar duen jakin nahi duena, V Leiden faktorearen eramailea baita heterozigosian. Inoiz ez du inolako fenomeno tronbotikorik izan. Faktore hori familia-azterketa gisa zehaztu zen, anaia baten biriketako enbolia-gertaera baten ondoren. Zer tratamendu aholkatu behar da?","V. Leiden faktorea heterozigosian arrisku txikiko tronbofilia da, eta ez dago inolako tratamendurik behar haurdunaldian eta erdiberriaroan.","Erantzunak irakurtzean, argi daukagu EZ zaiola azenokumaroli eman behar teratogenotasun-arriskuagatik haurdun dagoen emakume bati. Egoitzan 100 fonendazorekin zigortu behar da. Erantzuna baztertzen dugu 5. Bigarrena: tratamendua ematen bada, haurdunaldi osoan zehar izan behar da, status protronbotikoa ez da bakarrik erdiberriaroan; beraz, 2 erantzun baztertua da. Aholkua eman behar zaio haurdun geratu ez den emakumeari, tronbosi-arriskua izateko arrisku txiki-txikia duelako.",,"{'1': 'Haurdunaldia egoera protronbotikoa denez, tronboenbolia benosoa izateko arrisku handia dago, eta, beraz, haurdunaldia ez aholkatzea komeni da.', '2': 'Pisu molekular txikiko heparinarekin tratamendua egin behar da berehalako puerperioan dosi profilaktikoekin, eta aukerakoa da haurdunaldian jarraipena egitea ere.', '3': 'V. Leiden faktorea heterozigosian arrisku txikiko tronbofilia da, eta ez dago inolako tratamendurik behar haurdunaldian eta erdiberriaroan.', '4': 'Aspirina dosi txikietan aholkatu behar da haurdunaldian eta erdiberriaroan.', '5': 'Haurdunaldian K bitaminaren aurkako botikekin (azenokumarola) tratatu behar da.'}",,2012.0,3
casimedicos_473,CasiMedicos,test,,Kirurgia Ortopedikoa eta Traumatologia,"Duela bi hilabetetik beheko gorputz-adarretara irradiatutako gerrialdeko minarekin, klaudikazio neurogenoarekin eta luzapena mugatzearekin hasten den 74 urteko pazientearen diagnostikorik ziurrena hau da:",gerrialdeko kanaleko estenosia.,"Kanal lunbarreko estenosi-koadro bat erakusten ari zaizkigu (4. erantzun zuzena). Pazienteak koadro kliniko bereizgarria erakusten du: enborra aurrerantz flexionatzean arintzen den gerrialdeko mina, beheko gorputz-adarren afekzioarekin eta klaudikazio neurogenoarekin sustraietako mina. 60 urtetik gorako paziente baten lunbalgia bat, hanketan ahuleziaz lagunduta, nerbio-klaudikazio izeneko distantzia jakin batera eten behar duena, estenosiaren koadro tipikoa da. Pazienteak bizkarrezurra aurrerantz tolesten du, gerrialdeko kanala zabaltzen duelako eta hedadurarekin okertzen delako...",,"{'1': 'L4-L5 hernia diskala.', '2': 'gerrialdeko orno-haustura.', '3': 'L5-S1 orno-ezegonkortasuna.', '4': 'gerrialdeko kanaleko estenosia.'}",,2020.0,4
casimedicos_34,CasiMedicos,test,,NEUROLOGIA ETA NEUROZIRGIA,"51 urteko emakumea, larrialdietara jotzen duena bat-batean ikusmen-zolitasuna, buruko min bizia, goragalea eta okadak gutxitzeagatik. Hipotentsa eta afebrila. Eskuineko oftalmoparesia du III. bikote kranialaren eraginagatik. TC kranial batek agerian uzten du selar-eskualdean masa hiperdentsatua dagoela, aurreko apofisi klinoideen higadurarekin. Zein da jarraitzeko jarrera?","Gerrialdeko ziztada, antibioterapia enpirikoa hasi aurretik meningitis bakterianoa baztertzeko. Pazientea egonkortu ondoren, masa selarraren azterketa.","Apoplexia hipofisarioa sindrome bat da, buruko minaren bat-bateko agerpena eta begi-mugikortasunaren asaldurak eta gutxiegitasun hipofisarioaren maila aldakorra dituena. Gertaera baskular baten (infartua edo odoljarioa) bigarren mailako masa hipofisario baten hazkunde azkarra izaten da kausa. Sintoma orokorren artean okadak edo goragalea eta meningearen narritadura egon daitezke. Kiasmaren eta nerbio optikoaren gaineko konpresioak defizit kanpimetriko desberdinak eragin ditzake (gehienez hemianopsia bitenpororalagoa da goiko koa) eta ikusmen-gorabehera murriztu dezake. Paziente horien erabilerak asaldura hidroelektrolitikoen kontrol zorrotza eta defizit hormonalen zuzenketa eskatzen ditu. Egoera ezegonkorretan, adibidez, deskribatzen den kasuan, ikusmen-asaldura handiarekin, ebakuntza kirurgikoa aukerakoa izaten da, deskonpresio transesfenoidalarekin.",,"{'1': 'Tumore epidermoide baten hausturaren ondoriozko meningitis kimikoa susmatuko luke, eta kortikoesteroideekin tratamendua berehala hasiko luke.', '2': 'Garuneko angiografia bat egin dela adieraziko nuke, aneurisma bat baztertzeko; izan ere, litekeena da odoljario subaraknoideoa izatea eta TCan ageri den masa aneurisma tronbosatu paraselarra izatea.', '3': 'ZIUn sartzea eta pazienteak pairatzen duen shockaren tratamendua, eta behin egonkortuta, garuneko erresonantzia praktikatzea kirurgia programaturako.', '4': 'Biokimika eta hemograma urgenteak zehaztea, terapia dosi altuko kortikoesteroideekin hastea eta kirurgia transesfenoidal urgentea.', '5': 'Gerrialdeko ziztada, antibioterapia enpirikoa hasi aurretik meningitis bakterianoa baztertzeko. Pazientea egonkortu ondoren, masa selarraren azterketa.'}",,2011.0,5
casimedicos_343,CasiMedicos,test,,GINEKOLOGIA ETA OBSTETRIZIA,"24 urteko emakume batek, primigestak, berezko abortua du haurdunaldiko 7 asteren buruan. Abortu-hondakinen azterketa anatomopatologikoak gaixotasun molarra adierazten du.",Ez da haurdun geratu behar aldizkako kontrolak egin arte eta BHCG maila negatiboak izan dituen urte bat igaro arte.,"SEGOren (Ginekologiako eta Obstetriziako Espainiako Elkartea) arabera, 2005eko protokoloan («Gaixotasun trofoblastiko gestazionala») gaiztotzeko arriskua, hau da, haurdunaldiko neoplasia trofoblastikoa garatzekoa, % 5etik % 20ra bitartekoa da, mola partziala edo mola osoa den heinean, hurrenez hurren. Protokolo horren arabera, «Pazienteak astero kontrolatuko dira hcg-aren dosifikazioarekin, harik eta detektaezin bihurtzen den arte, hiru aldiz jarraian; gero, hilean behin, sei hilabetez behin, eta beste sei hilabetez behin. Eskuragarri dauden datuetan oinarrituta, hiru hilabetetik sei hilabetera bitarteko jarraipena egitea gomendatzen da mola partzialaren kasuan, eta 12 hilabetez, berriz, kontrol arruntaren kasuan, % 50ekoa izango da, nahiz eta ez-mola osoaren kasuan.",,"{'1': 'Etorkizunean haurdunaldi molar berri bat izateko arriskua %50ekoa da.', '2': 'Ez da haurdun geratu behar aldizkako kontrolak egin arte eta BHCG maila negatiboak izan dituen urte bat igaro arte.', '3': 'Ez da beharrezkoa ondorengo kontrolik egitea ehun trofoblastikoaren ebakuazioa osoa izan bada.', '4': 'Beharrezkoa da aldizkako kontrolak egitea, kasuen %40an haurdunaldiko neoplasia trofoblastikoa garatuko baitu.'}",,2016.0,2
casimedicos_210,CasiMedicos,test,,GINEKOLOGIA ETA OBSTETRIZIA,"27 urteko emakume bat, 10 asteko haurdun dagoena eta asma alergiko larri iraunkorra duena. Gaur egun, behar bezala kontrolatuta dago egunero arnastutako budesonidarekin eta erreskate-eskaeraren ondorioz arnastutako salbutamolarekin. Bere kontsultara joan da, kezkatuta, medikazio antiasmatikoaren ondorio teratogenikoak direla eta.",Urteko tratamenduari eustea eta pazientea lasaitzea bigarren mailako efektuei buruz eta haurdunaldian asma behar bezala kontrolatzeko beharrari buruz.,Budesonida inh: Irabaziak/arriskua ebaluatzea. Azterketa epidemiologiko prospektibo zabal baten eta baimen ondoko esperientzia zabal baten emaitzek adierazten dute haurdunaldian arnastutako budesonidak ez duela ondorio kaltegarririk fetuaren eta jaioberriaren osasunean. B kategoria  Salbutamol inh: Amarentzat onurak fetuarentzako arriskuak gainditzen baditu bakarrik erabili.,,"{'1': 'Asma haurdunaldian hobetzen denez paziente gehienetan, pazientearentzat onena eta fetua tratamendu antiasmatikoa etetea da.', '2': 'Budesonida etetea, fetu-malformazioen arrisku handiago batekin erlazionatu delako, eta ahozko antileukotrieno batez (montelukast) ordezkatzea.', '3': 'Kendu egungo tratamendua eta ordezkatu ahozko prednisona ahalik eta dosi txikienarekin.', '4': 'Urteko tratamenduari eustea eta pazientea lasaitzea bigarren mailako efektuei buruz eta haurdunaldian asma behar bezala kontrolatzeko beharrari buruz.', '5': 'Budesonidaren ordez IgEren aurkako antigorputz monoklonala (omalizumab) erabiltzea, haurdunaldian segurtasun handiagoa duelako, ez baita botika bat.'}",,2014.0,4
casimedicos_187,CasiMedicos,test,,endokrinologogia,"52 urteko emakumea, Costa Bravako herri batekoa, lepoan krema jartzean aurreko aldean koskor bat nabaritzen duena, sintomarik gabe; bere medikuarengana jotzen du, 2 cm-ko gehienezko diametroko masa irmoa duela baieztatzen duena, laua, irensketarekin igotzen dena.",Orratz fineko ziztada.,"Emiliok inpugnazioari buruz idatzi duen erantzuna irakurri dut; galdera endokrinoaren blokean dago eta badirudi nodulu bat dela argi uzten saiatzen dela. Ekografiak PAAF errazten du, baina ez da derrigorrezkoa, 2 cm-ko tiroideo nodulua oihartzunik gabe puntzona daiteke. Garrantzitsua da tiroideo funtzioaren analitika bat izatea ziztadaren aurretik; baina sintomarik gabeko paziente bati buruz hitz egiten duenez, ez dirudi hipertiroidea denik.",,"{'1': 'Odoleko tiroglobulinaren determinazioa.', '2': 'TC zerbikal bat.', '3': 'Antigorputz antitiroideoen (antititiroglubulina eta antiperoxidasa) determinazio zirkulatzailea.', '4': 'Orratz fineko ziztada.', '5': 'T3 librearen zehaztapena.'}",,2013.0,4
casimedicos_406,CasiMedicos,test,,ONKOLOGIA (EKTPIKOA),"67 urteko emakumea, bularreko kartzinoma duktal infiltratzaile baten diagnostikatua eta tumorearen historia familiarrik gabea. Zer azterketa gehigarri egin behar dira tumorean, bere inplikazio kliniko-terapeutikoengatik?",Hargailu hormonalen eta HER2 hartzaileen azterketa.,"Gaur egun, bularreko minbiziaren sailkapen molekularra hormona-hartzaileen azterketan, HER2an eta tumorearen zelula-ugalketa indizean (Ki67) oinarritzen da. Lau mota nagusi ditugu: Luminala (A: RRHH+, HER2- eta Ki67 baxua eta B: RRHH+, HER2+/ eta Ki67 altua), HER2 + (RRHH -, HER2 + eta Ki67 altua) eta Basal Like edo hirukoitz negatiboa (RRRHHH -, HER2 – eta Ki67 altua).",,"{'1': 'Azterketa fenotipiko osoa fluxu-zitometriaren bidez.', '2': 'Hargailu hormonalen eta HER2 hartzaileen azterketa.', '3': 'Hargailu hormonalen, ekadherinaren eta lehen mailako senideen azterketa.', '4': 'BRCA l-2 azterketa eta lehen mailako senideen azterketa.'}",,2016.0,2
casimedicos_526,CasiMedicos,test,,PREBENTZIO NEURRIA,"86 urteko emakumea da, eta balbularik gabeko fibrilazio aurikularra hauteman da. 3 puntuko CHADS2 puntuazioa du. Bibliografian, warfarina bidezko tratamenduan antzeko pazienteek % 2,2ko iktus-arriskua dute, eta warfarinarik gabeko pazienteek, berriz, % 5,2koa.",33.3.,"NNTak (tratatu beharreko zenbakia) esan nahi du zenbat paziente tratatu beharko genituzkeen ebakuntza batekin onura bat lortzeko; galdera honetan, iktusa prebenitzeko warfarinarekin zenbat paziente tratatu behar ditugun. Hori kalkulatzeko, formula hau erabiltzen dugu: NNT 1/RRA (Arra: arrisku absolutuaren murrizketa). RRA Io – Ie (Io: Eragina warfarinaren eraginpean ez daudenetan; Ie: eragina warfarinaren eraginpean daudenetan). RRA: % 5,2- 2,2 3 0,03. NNT: 1/0,03 33,3.",,"{'1': 'Delivery.', '2': 'Descripción:', '3': '33.3.', '4': '49.5.'}",,2021.0,3
casimedicos_6,CasiMedicos,test,,digestio-sistemaren egitura,"30 urteko gizona, koloneko minbiziak 38 urterekin hildako aitaren familia-aurrekaria duena. Kolonoskopia bat egiten da, kolon osoan ehunka adenoma erakusten dituena.",Erabilera egokiena urteko jarraipenaren sulindac kolonoskopia eta kolektomia da 40 urte betetzean.,"Baieztapen guztiak zuzenak dira, 2.a izan ezik. Tratamendua kirurgikoa izan behar da poliposia ikusten denean. 40 urterekin minbiziaren ohiko intzidentzia-puntua da.",,"{'1': 'Pazienteak poliposi adenomatoso familiarra du.', '2': 'Erabilera egokiena urteko jarraipenaren sulindac kolonoskopia eta kolektomia da 40 urte betetzean.', '3': 'Tratamendu kirurgikorik egiten ez bada, pazienteak kolon eta ondesteko minbizia garatuko du ia segurtasun osoz.', '4': 'Lehen mailako familiak ikasi behar dira.', '5': 'Gaixoaren seme-alabek %50eko arriskua dute gaixotasun bera izateko.'}",,2011.0,2
casimedicos_573,CasiMedicos,test,,nEUROLOGIA,"75 urteko emakumea, familiak kontsultara ekarria, duela hilabete batzuetatik hona deprimituta eta memoria akatsak dituelako. Kezkatuta daude Alzheimer gaixotasuna izan dezakeelako. Pazienteak dio ez duela uste ezer gertatuko zaionik eta beti bezala dagoela. Zein ordenatan agertzen dira normalean sintoma hauek Alzheimer gaixotasunaren progresioan?","Umore aldaketak, defizit kognitiboa, independentzia funtzionalaren gainbehera.","Galdera horri erantzuten diot, benetan galdetzen dutena baino gehiago galdetu nahi dutenean. Alzheimer gaixotasunaren sintomen garapenean heterogenikotasuna dago. Jokabide-aldaerak daude, baina BAMEan beste mota bateko dementzietan pentsatzea nahi izaten dute portaera-sintomen aurrean. Izan ere, fase goiztiarretan agertzeak alertan jarri behar gaitu, eta aukera diagnostikoen sorta ireki behar du. Horregatik, baztertu egiten ditugu 2. eta 4. aukerak, 1 eta 3.aren artean, 3a aukeratzen dut arrazoi beragatik eta paziente horiengan gertatzen den independentzia funtzionalaren gainbehera azpimarratzeagatik.",,"{'1': 'Umore-aldaketak, jokabide-sintomak, defizit kognitiboa.', '2': 'Jokabide-sintomak, sintoma motorrak, independentzia funtzionalaren gainbehera.', '3': 'Umore aldaketak, defizit kognitiboa, independentzia funtzionalaren gainbehera.', '4': 'Jokabide-sintomak, umore-aldaketak, sintoma motorrak.'}",,2022.0,3
casimedicos_164,CasiMedicos,test,,nefrologia,"Hipertentsio-historia duen eta enalapril eta espironolaktonarekin tratatzen ari den 80 urteko paziente bat ospitalera joaten da astenia eta muskulu-ahultasun larriagatik. Arterietako presioa 110/70 mmHg-koa da. ECGn T uhin pikutu eta altuak, bentrikulu-estrasistolak eta QT laburra nabarmentzen dira.",Hiperpotasemia dago.,"Erantzun zuzena hau da: 2. Hiperpotasemia. Potasioagatik eman die azterketa honetan... Espironolaktonak, potasioa aurrezten duen diuretiko gisa, giltzurrunetako aldosteronaren ekintza inhibitzen du, potasioaren iraizpena murriztearen arduradun izanik. Hiperpotasemiak birpolarizazio-nahasmenduak eragiten ditu, eta, ondorioz, T handi, simetriko, oinarri estuko eta kortial aurreko deribazioetan ikus daiteke. QT espazio laburtua 5,5 mmol/l inguruko kaliemiarekin agertzen da. 6,5 mmol/l-tik aurrera, aldaketa elektrokardiografikoak konstanteak dira, eta bentrikularrak nagusitzen ari dira.",,"{'1': 'Hiperkaltzemia da.', '2': 'Hiperpotasemia dago.', '3': 'Hipomagnesemia da.', '4': 'Hipokaltzemia dago.', '5': 'Hipernatremia dago.'}",,2013.0,2
casimedicos_208,CasiMedicos,test,,GINEKOLOGIA ETA OBSTETRIZIA,"Emakumea erditze-lanetan 40 astez, 6 cm-ko dilatazioarekin. Erregistro kardiotokografikoan fetu-patroi dezeleratiboa du. Beraz, fetuaren odol-mikrotoma egitea erabakitzen da, fetuaren ongizatea baloratzeko. Emaitza 7.22. Jokabide zuzena hau da:",Balio prepatologikoa errepikatu mikrotoma 15-20 minutu.,"7.20tik beherako pH-a. Balio patologikoa. Fetuaren erauzketa-adierazpena biderik azkarrenetik, kasu honetan zesarea batetik.  7.20-7.25 bitarteko pH-a. Balio prepatologikoa. Errepikatu mikrotoma 15-20 min.  7.25 tik gorako pH-a. Normaltasunaren mugen barruko balioa. Behaketa.",,"{'1': 'Azidosi larria. Premiazko zesarea.', '2': 'Balio prepatologikoa errepikatu mikrotoma 15-20 minutu.', '3': 'Azidosi moderatua. Errepikatu mikrotoma 1-2 orduan.', '4': 'Balioa muga normaletan, erditzearen bilakaera naturala uztea.', '5': 'Akatsa gerta daitekeen unean errepikatu hartunea lortzean.'}",,2014.0,2
casimedicos_232,CasiMedicos,test,,hematologia,"19 urteko emakumea, aurrekari mediko interesgarririk gabea, 3 aste lehenagoko gripe-koadro automugatu bat izan ezik, berez agertzen diren petekia eta ekimosiengatiko larrialdi-zerbitzura joaten dena. Miaketa fisikoan pazienteak egoera orokor ona du, afebrila, normotentsa eta denboran eta espazioan orientatua. EEIIk eta abdomenak sakabanatutako petekiak eta ekimosi txikiak ikusten dira etzanda dauden eremuetan. Ez dira adenopatiak eta esplenomegalia haztatzen. Hasierako analitikak honako aurkikuntza hauek eskaintzen ditu: Hb 12.6 g/dL, 5.500/m3 leukozitoak, 7000/m3 platetak eta ekimosi txikiak, etza-eremuetan.",Plaketen transfusioa.,"Morpura tronbozitopeniko idiopatikoa, baina plaketa oso baxuekin, beraz, berritu egin behar da. Proposatutako esteroide dosia txikiegia da.",,"{'1': 'Plaketen transfusioa.', '2': 'Rituximab astero.', '3': 'Ziklofosfamida, 4 eguneko pultsuetan, 21 egunean behin.', '4': 'Eguneroko plasmaferesia.', '5': 'Prednisona 1 mg/egun 2-3 astetan.'}",,2014.0,1
casimedicos_64,CasiMedicos,test,,anatomia,Bularreko minbizia duen 42 urteko emakume batek metastasia du 4. eta 5. orno zerbikalen arteko eta 4. eta 5. orno torazikoen arteko ornoarteko zuloetan.,Bosgarren nerbio zerbikala eta laugarren nerbio torazikoa.,"Galdera honen trikimailua da 7 ornotarako 8 sustrai zerbikal daudela, beraz, C1 sustraia atlasetik ateratzen da, eta horrela C8 arte, C7 eta T1 ARTEAN irteten dena. Toraxeko sustraiak ornoaren azpitik ateratzen dira hurrenez hurren zenbaki berarekin (T1 azpiko T1 nerbioa, T2 azpiko T2 nerbioa, etab.). Beraz, C4 eta C5 artean 5. nerbio zerbikala ateratzen da, eta T4 eta T5 artean 4. torazikoa.",,"{'1': 'Laugarren nerbio zerbikala eta laugarren nerbio torazikoa.', '2': 'Bosgarren nerbio zerbikala eta bosgarren torazikoa.', '3': 'Laugarren nerbio zerbikala eta bosgarren torazikoa.', '4': 'Bosgarren nerbio zerbikala eta laugarren nerbio torazikoa.', '5': 'Hirugarren nerbio zerbikala eta laugarren nerbio torazikoa.'}",,2011.0,4
casimedicos_280,CasiMedicos,test,,anatomia patologikoa,"Endoskopian, mukosak ez zuen alderdi garrantzitsurik erakusten. Zehazki, ez zen ultzerarik edo eremu hauskorrik ikusi. Zeharkako kolonaren biopsia egin zen. Azterketa histopatologikoan, gainazaleko estalduraren epitelioaren azpitik loditutako eremu bat ezagutu zen, Massonen trikromika-teknikaren bidez nabarmenagoa zena eta atrofia eta epitelio-zorpetzea zekarrena. Linfozito intraepitelialen dentsitatea ere nabarmen handitu zen. Hesteetako lesioaren diagnostikoa da?",kolitis kolagenoa du.,"Kasu honetan kontatzen diguten guztia COLITIS COLGENAren ohikoa da. Printzipioz, klinika eta endoskopiak hasieran bezala utz gaitzake, baina histologia patologia horren definizioa baino zertxobait gehiago da. Kolageno kolagenoaren diagnostikorako berariazko irizpidea kolagenoaren mukosaren gainazaleko epitelioaren azpian kolageno-banda irregular bat egotea da. Koloneko mukosaren gainazaleko epitelioaren azpian dago, mintzarekin jarraituta, trikromikoaren tindaketaren bidez ikus daitekeena (I. motako kolageno-zuntzak tindatzen ditu), gainazaleko kapilarrak harrapatzen dituena eta gainazaleko epitelioan lesioak eragiten dituena. Gainera, inflamazio-intratu bat dago, lamina kronikoan eta linfiloetan, funtsean, linfotoetan eta zelula konposatuetan.",,"{'1': 'kolitis ultzeradun kronifikatua.', '2': 'kolitis pseudomenbranosoa.', '3': 'kolitis kolagenoa du.', '4': 'Crohn fibrosantearen gaixotasuna.'}",,2016.0,3
